id,product_name_full,context_name,service_name,emds1,emds2,emds3,emds4,emds5,emds6,emds7,emds8,emds9,emds10,emds11,emds12,emds13,emds14,emds15,emds16,emds17,emds18,emds19,emds20,emds21,emds22,emds23,emds24,emds25,emds26,emds27,emds28,emds29,emds30,emds31,emds32,emds33,emds34,emds35,emds36,emds37,emds38,emds39,emds40,emds41,emds42,emds43,emds44,emds45,emds46,emds47,emds48,emds49,emds50,emds51,emds52,emds53,emds54,emds55,emds56,emds57,emds58,emds59,emds60,emds61,emds62,emds63,emds64
373,Shimano PD-M520 Clipless Pedals,null,null,-0.170302,0.094358,-0.023868,-0.336724,-0.116389,-0.159275,0.018898,-0.188439,-0.209566,-0.143526,0.215989,0.03255,0.194788,0.12113,0.026217,-0.218651,0.062685,0.199251,-0.135303,-0.120612,-0.100886,-0.168809,0.362226,-0.079271,-0.245621,0.537311,0.206373,0.020622,0.119804,0.191286,-0.239,-0.090121,0.068971,0.008581,0.065915,0.075278,-0.053274,-0.003894,0.281848,-0.015644,-0.202814,0.256587,-0.009333,-0.161843,0.123797,-0.29659,-0.062295,-0.140477,0.114887,-0.151957,0.386892,0.151695,0.50692,-0.039675,-0.07311,0.110331,-0.114428,-0.010033,0.038999,0.108847,-0.174451,-0.086203,-0.037831,0.148107
376,Shimano PD-M8000 XT Clipless Pedals,null,null,0.121095,0.196868,-0.126099,0.051922,-0.007648,-0.026898,0.024973,-0.356341,-0.032192,-0.288017,-0.318084,0.112032,-0.176709,0.082295,0.355498,0.366496,0.054464,-0.253871,0.330004,0.203666,-0.408036,-0.115636,-0.025967,0.712128,0.187273,0.517337,0.164375,0.196951,-0.681647,-0.526533,0.002445,0.056009,0.207442,0.001357,0.521669,0.33972,0.031536,0.075474,0.010459,0.231317,-0.401573,-0.025927,0.321303,-0.141231,-0.392303,-0.063271,0.253193,0.339643,0.13121,-0.239351,0.437481,0.470367,-0.032027,0.286713,-0.328552,0.230465,0.252058,-0.229023,0.474679,-0.060056,-0.245504,-0.019284,0.32788,-0.677586
377,XLC PD-M10 Platform Pedals,null,null,0.156674,-0.172495,0.050194,0.307149,-0.573477,0.334001,0.004012,-0.166579,0.349019,-0.153284,0.062008,0.257488,0.95469,0.418474,0.61702,-0.457333,-0.055147,-0.123786,0.235419,-0.209556,0.336236,-0.853234,0.512979,0.048905,-0.687591,0.030317,-0.368097,-0.114923,0.410006,-0.249831,-0.360492,-0.116017,-0.089977,-0.146635,0.147459,0.242626,0.541713,0.067932,0.164029,0.523552,-0.213693,-0.545113,0.492355,-0.341255,-0.244574,-0.129862,-0.066982,0.793549,-0.017579,-0.716675,0.89213,0.57864,-0.104968,-0.653854,-0.483714,-0.462762,0.125389,0.359224,0.060072,-0.209472,0.019478,0.63821,-0.187217,-0.92178
385,Shimano PD-M8040 XT Platform Pedals,null,null,-0.169805,0.322735,0.040105,-0.245287,-0.124694,-0.218153,0.149746,0.06475,-0.193263,0.346663,-0.101851,0.009081,0.048352,-0.044349,-0.128663,0.281147,-0.24937,0.353197,0.19138,0.005668,-0.221739,-0.220165,0.160919,-0.118953,-0.411134,0.451537,-0.016059,0.209383,-0.014202,-0.049438,-0.119859,-0.162677,-0.051776,0.113475,-0.031351,0.121041,0.226013,0.105196,0.170979,0.035474,-0.422019,-0.147469,-0.003128,-0.078061,0.15395,-0.242651,0.210824,0.17559,0.033908,-0.103256,0.255262,0.198506,0.207031,-0.053241,0.022973,-0.046847,-0.06764,0.048749,0.147999,-0.219486,-0.303228,-0.161956,-0.100019,-0.156794
386,Shimano Cage/Clipless PD-M324 Pedals,null,null,-0.049619,0.160013,-0.109688,0.054394,0.023647,-0.183562,0.348441,0.107039,-0.225546,0.067241,-0.166654,0.072287,0.211872,0.0976,-0.132908,0.259508,-0.137866,0.109786,0.252136,0.168324,-0.124841,-0.078019,-0.123367,0.373947,0.062308,0.300749,0.092751,0.081944,-0.27169,-0.216753,0.025844,0.033574,0.335637,-0.073431,0.248422,-0.111204,-0.180808,0.212741,0.209762,0.150474,-0.267686,0.161235,0.012087,-0.052895,-0.103127,-0.147355,0.136904,0.409423,-0.248356,0.051804,0.335751,0.472161,-0.220984,0.211001,-0.101531,-0.001246,0.100373,0.11659,0.590024,-0.26464,0.008331,-0.094067,-0.170864,-0.377531
389,Shimano PD-M9000 XTR Race Clipless Pedals,null,null,-0.248277,-0.076356,-0.364938,-0.290595,-0.172278,-0.003762,-0.663741,-0.081918,-0.028572,-0.108535,0.047076,0.301954,0.211015,0.294638,0.106036,0.007926,-0.207097,-0.26118,0.189982,-0.108086,0.004565,0.07063,0.525176,0.266441,0.095742,1.080397,-0.074052,-0.216988,-0.357046,0.127714,-0.252508,0.256824,0.520402,-0.292752,0.010361,-0.316498,-0.245847,-0.401583,-0.754499,-0.362877,-0.043417,-0.124049,0.274484,0.097631,0.090251,-0.657009,0.218414,-0.052031,0.216233,-0.150678,0.197304,0.006092,0.192718,-0.204274,0.05358,0.12689,-0.238137,-0.128091,-0.016435,-0.36917,-0.081592,-0.007581,-0.118316,0.188552
394,Shimano Clipless PD-M530 Pedals,null,null,-0.082266,0.326252,-0.017061,-0.272586,0.004071,-0.199739,-0.00592,0.073229,-0.330509,0.200315,0.037671,0.014178,0.084487,-0.088106,-0.165367,0.188243,0.058334,0.139644,0.002261,-0.105244,-0.14253,-0.25256,0.288432,-0.182883,-0.200412,0.333726,-0.037561,0.134464,0.101616,-0.098413,-0.051229,-0.07805,0.059797,0.052157,-0.120011,0.150954,0.233839,-0.034817,0.298062,-0.079855,-0.369624,-0.071988,0.018661,-0.229779,0.105058,-0.164952,0.08507,0.21631,-0.150794,-0.101226,0.338742,0.164407,-0.001665,-0.097123,-0.019712,-0.079406,0.128366,0.001637,0.244393,-0.234934,-0.151877,-0.135063,-0.174431,-0.21411
396,crankbrothers Mallet E Clipless/Platform Pedals,null,null,-0.213407,0.009657,0.017213,-0.096439,-0.194372,0.165693,-0.342094,-0.092735,0.155027,-0.288939,0.202597,0.372828,0.038455,0.143728,-0.105706,-0.308901,0.299025,0.100424,-0.101099,-0.34328,0.023796,0.199661,0.439344,-0.004282,0.037602,0.692726,0.176528,-0.31865,-0.155806,0.259726,-0.05834,-0.121865,0.196954,0.201394,0.191807,-0.009743,-0.415784,-0.058032,-0.269773,0.078088,-0.193224,0.200401,0.223099,-0.176462,-0.097601,-0.337152,0.249247,0.39057,-0.084639,-0.462876,0.246677,0.322258,0.157627,-0.344413,-0.200899,-0.029924,-0.122172,0.014534,0.042363,0.332051,0.003637,-0.254434,-0.091692,0.237811
399,Shimano PD-M820 Saint Clipless Pedals,null,null,-0.09203,0.277535,-0.038292,-0.227102,-0.021393,-0.196564,0.190122,-0.108682,-0.367493,0.051514,0.157995,-0.07238,0.192252,-0.063146,-0.214473,0.19815,-0.154823,0.222711,-0.048378,0.02239,-0.008249,-0.061423,0.07184,-0.203324,-0.304546,0.287189,-0.048601,0.001068,0.169569,-0.049133,-0.215242,-0.051917,0.043777,0.052443,-0.088123,0.057023,0.036768,0.236623,0.200298,0.043512,-0.406139,-0.164603,-0.102744,0.026936,0.121548,-0.194068,-0.04976,0.195788,-0.048178,-0.120677,0.236815,0.373615,-0.126654,-0.024305,0.067229,-0.035164,0.170596,0.102647,0.193722,-0.232069,-0.239265,-0.167642,-0.094321,-0.207451
402,SIXPACK-RACING Menace Plattformpedale Modell 2018,null,null,0.615559,0.428063,-0.475213,-0.622487,0.261227,0.337753,-0.375538,-0.337924,0.22314,-0.799736,-0.61962,0.29577,0.2957,0.380938,0.286372,0.533889,0.369491,0.400812,0.130467,-0.376641,0.156064,-0.099139,-0.515444,-0.397529,0.233654,0.492332,0.359614,-0.164819,0.276841,0.24415,-0.65524,0.294458,0.31564,-0.555274,0.816172,0.208633,-0.296706,-0.584382,-0.347208,-0.430493,-0.050471,-0.83885,0.535571,0.18393,0.07525,-0.496859,-0.052157,0.619061,-0.532805,-0.854795,0.198704,1.010293,-0.19111,0.435648,0.057108,0.228781,0.942988,-0.392023,-0.987191,-0.132127,-0.136194,-0.138677,-0.27017,-0.201612
406,Race Face Atlas Platform Pedals,null,null,-0.169457,-0.008501,-0.160099,0.131986,-0.116977,0.117108,0.164204,-0.263689,-0.121006,-0.500382,-0.207872,0.158233,-0.098703,0.115319,0.189968,0.384477,-0.000517,-0.233733,0.29513,0.290661,-0.418918,-0.035252,-0.046938,0.732602,0.110925,0.467129,0.325248,0.173229,-0.56397,-0.332388,-0.133647,0.019824,0.220146,-0.168514,0.549063,0.270309,0.053842,0.249713,-0.007676,0.196958,-0.425863,0.072671,0.377793,-0.020015,-0.474386,-0.056261,0.259489,0.303309,0.079783,-0.114233,0.579312,0.53754,-0.066974,0.173338,-0.231222,0.251899,0.162029,-0.041768,0.432317,-0.096094,-0.229682,0.043591,0.382533,-0.567711
408,crankbrothers Eggbeater 3 Clipless Pedals,null,null,-0.205298,0.381875,-0.071022,-0.299397,0.051677,-0.028526,0.137529,-0.067022,-0.197876,0.193869,-0.017258,0.089204,0.257065,0.000509,0.006507,0.021927,-0.136911,0.461788,0.158272,0.053544,-0.183308,-0.169318,0.079727,-0.048459,-0.288323,0.348932,-0.202194,0.104006,0.123128,-0.008288,-0.121836,-0.006152,0.080402,0.250077,-0.240353,0.053182,0.029847,0.057298,0.094552,-0.067521,-0.557523,-0.033271,-0.021796,0.134111,0.080594,-0.093984,-0.093646,0.097336,0.057232,-0.00474,0.288082,0.309996,0.066432,-0.118926,0.043847,0.144134,0.00416,0.051219,0.17573,-0.042057,-0.249999,0.122788,-0.160414,-0.235804
418,NC-17 Sudpin III S-Pro Platform Pedals,null,null,-0.01884,-0.028426,-0.009818,0.038769,-0.227471,0.064623,-0.36376,0.004525,-0.020847,-0.229228,0.245254,0.002607,0.076879,0.170527,-0.207186,-0.359903,0.098959,-0.035062,-0.252865,-0.321626,0.202479,0.082488,0.394631,-0.169828,-0.104464,0.796214,0.353767,-0.299253,-0.193202,0.196176,-0.323644,-0.084733,0.060026,0.115895,0.27049,-0.128331,-0.140872,-0.076921,-0.118671,0.28277,-0.067054,0.153867,0.08199,-0.453217,-0.015923,-0.328006,0.178312,0.250274,-0.054667,-0.696238,0.111559,0.354268,0.188753,-0.115665,-0.089428,-0.117546,-0.150201,0.010157,-0.077207,0.243363,0.138841,-0.358971,0.079342,0.062986
419,NC-17 STD Zero Pro Platform Pedals,null,null,-0.038956,0.299748,-0.006488,-0.245863,-0.0958,-0.170292,0.053106,-0.020116,-0.281643,0.148328,0.08743,0.121308,0.104136,-0.190083,-0.214954,0.207465,-0.324804,0.262765,0.142,0.000623,-0.125859,-0.124235,0.146759,-0.189881,-0.318506,0.315934,0.039432,0.249193,0.061698,-0.086156,-0.246819,-0.173095,-0.140329,0.042908,-0.332157,-0.065862,0.054775,0.17951,0.148595,-0.063233,-0.385356,-0.090835,0.045119,-0.136645,0.094822,-0.139903,-0.148503,0.108985,-0.2302,-0.390727,0.313663,0.227387,0.10607,-0.080912,0.00321,-0.093661,-0.014454,0.082186,0.150492,-0.327637,-0.129068,-0.225447,-0.132356,-0.317266
437,NC-17 STD II Pro Platform Pedals,null,null,-0.310073,-0.100511,-0.037653,0.03423,-0.206891,0.264363,-0.369384,0.086293,0.006957,-0.342861,0.093917,0.180246,0.030553,0.076276,-0.162555,-0.327717,0.179012,0.200495,-0.173338,-0.297958,0.042723,0.079151,0.433,0.02602,-0.308485,0.65683,0.188707,-0.3262,-0.112123,0.300818,-0.230881,-0.128431,0.088519,0.243695,0.206977,-0.135943,-0.33576,-0.160674,-0.282157,-0.060495,-0.182094,0.067349,0.124711,-0.031537,-0.05485,-0.287674,0.167198,0.308364,-0.007517,-0.497786,0.061705,0.400175,0.136461,-0.373527,-0.158035,-0.186185,-0.179281,-0.020937,-0.092359,0.073306,0.067209,-0.200509,0.114107,0.12368
438,NC-17 Trekking Pro Platform Pedals,null,null,-0.213948,-0.14138,0.125507,-0.633093,0.225348,0.296141,0.090655,-0.01631,-0.492212,0.12765,0.185469,0.189562,0.262464,0.456216,0.124097,-0.528067,-0.369771,0.132395,0.162985,-0.087706,-0.348247,0.101008,-0.214722,-0.243662,0.141304,0.354047,-0.130948,-0.068273,-0.094435,0.055621,-0.547313,-0.054782,0.024058,0.3715,-0.644794,0.089025,0.899323,0.31536,0.078387,0.200551,-0.380323,0.484938,0.436191,-0.242286,0.529047,-0.355294,-0.143063,0.547385,-0.102506,0.395528,0.171714,0.516708,0.319481,0.308672,0.507639,0.628837,0.167684,-0.031083,0.036403,0.010215,0.101395,0.164852,-0.569557,-0.444835
444,HT EVO-MAG ME03 Platform Pedals,null,null,-0.018821,0.35644,-0.067342,-0.216026,-0.154217,-0.060489,0.254903,-0.108918,-0.389928,0.284654,0.140096,0.05652,0.169344,-0.199589,-0.09946,0.20912,-0.106163,0.294722,-0.052496,0.148321,-0.118668,-0.117983,0.156687,-0.065429,-0.410274,0.26322,0.015271,0.128698,0.244027,-0.088576,-0.217316,-0.106687,0.075245,0.065377,-0.030728,0.004266,0.149449,0.016187,0.228955,-0.126236,-0.482705,-0.199294,-0.141063,-0.176299,-0.093791,-0.021141,-0.103204,0.015048,-0.097949,-0.301094,0.37551,0.230515,0.018102,-0.141204,-0.088123,0.014744,0.064608,0.017494,0.10508,-0.251484,-0.21689,-0.020642,-0.188829,-0.472109
445,Speedplay Zero Stainless Steel Clipless Pedals + Walkable Cleats,null,null,-0.384619,0.139686,-0.047493,-0.374028,0.102128,-0.134647,0.173218,0.034463,-0.371696,0.231191,0.308047,-0.049428,0.22739,-0.027091,-0.279831,0.100523,-0.243743,0.403158,0.25568,0.05456,0.014863,-0.18696,0.19681,-0.096076,-0.244837,0.214815,-0.029122,-0.000125,0.349894,0.066343,-0.205506,-0.073352,-0.022451,0.093518,-0.064246,0.119017,0.109113,0.028159,0.042246,-0.070291,-0.354918,0.172311,-0.149982,0.005461,0.119676,-0.218502,-0.09813,0.239542,-0.111636,-0.093284,0.315766,0.324123,0.082035,0.007271,-0.024354,-0.015402,0.005278,-0.160947,0.113194,-0.414801,-0.175324,-0.053084,-0.188035,-0.287139
451,SQlab 521 Cage Pedal,null,null,-0.262354,-0.188901,-0.192336,-0.069338,-0.288943,0.173902,-0.247816,0.107377,0.160645,-0.424167,-0.023012,0.133683,0.217556,0.132059,-0.030073,-0.285114,0.083838,0.141793,-0.128228,-0.30805,0.226007,0.039442,0.306955,-0.128192,-0.068609,0.963039,0.262627,-0.315891,-0.212892,0.43184,-0.192141,-0.032317,0.090212,0.144368,0.167136,-0.329977,-0.297288,-0.244682,-0.209367,-0.024481,-0.291797,0.115095,0.033803,-0.089759,0.082813,-0.410495,0.159991,0.136407,0.069883,-0.394865,-0.018242,0.321139,0.264191,-0.018721,-0.206762,-0.140118,-0.254564,0.124851,-0.007761,0.004364,0.105316,-0.191425,-0.041473,0.203271
652,Shimano FC-M780 / FC-T780 / FC-T781 XT 10-speed Chainring,null,null,0.018741,0.469382,-0.044333,-0.191162,0.036532,-0.150295,0.125561,-0.252034,-0.154493,0.28418,0.033128,0.044657,0.159622,-0.034034,-0.220682,0.079217,-0.042989,0.24953,0.072793,0.030528,-0.174232,-0.256264,0.094566,-0.257259,-0.190744,0.299081,-0.008505,0.159336,0.073758,0.007717,-0.148597,-0.104028,-0.037527,0.100819,-0.16476,0.047663,0.095119,0.229712,0.259293,0.063315,-0.422837,-0.10828,0.028915,-0.109748,-0.029534,-0.207422,-0.078809,0.154097,-0.007188,-0.029799,0.539321,0.341433,0.065454,-0.058617,-0.022043,0.098581,0.13563,0.183119,0.323064,-0.154601,-0.137882,-0.07582,-0.110957,-0.20198
655,"FSA Super Type Road, N-11, 110 mm BCD Chainring",null,null,0.431827,0.4182,-0.565491,-0.612227,0.269432,0.384789,-0.362522,-0.307618,0.221906,-0.7418,-0.590634,0.297586,0.370004,0.536159,0.382632,0.555144,0.385851,0.435049,0.303688,-0.320614,0.149638,0.084487,-0.429861,-0.413961,0.183324,0.800294,0.411975,-0.294851,0.348336,0.244889,-0.630104,0.364156,0.360631,-0.561202,0.789372,0.075487,-0.29971,-0.824425,-0.439641,-0.514149,-0.07776,-0.92095,0.521263,0.314281,0.232112,-0.487343,-0.001791,0.410812,-0.445473,-1.009622,0.064361,0.918609,-0.189525,0.449745,0.082859,0.397296,0.890216,-0.641423,-1.105406,-0.33926,-0.353239,-0.102154,-0.326084,-0.228754
660,Truvativ X0 / X9 / X7 / X5 MTB 4-Arm 104 mm BCD Chainring,null,null,-0.151694,-0.007502,-0.294835,0.153229,-0.106236,0.041113,0.104222,-0.104932,-0.210356,-0.336534,-0.200608,-0.044517,-0.112064,0.207523,0.11373,0.324312,-0.14767,-0.303264,0.393689,0.32979,-0.256026,-0.013607,-0.044315,0.584553,0.1598,0.578519,0.331184,0.098809,-0.638952,-0.435984,0.032938,0.038684,0.098352,-0.180547,0.660415,0.118809,-0.033436,0.011332,0.025132,0.225489,-0.376505,-0.021435,0.288836,-0.047338,-0.418773,-0.170071,0.356569,0.16044,-0.06072,-0.28768,0.417092,0.58361,0.034159,0.410832,-0.215003,0.326278,0.049307,-0.248944,0.458122,-0.150704,-0.30682,0.064048,0.3765,-0.560101
665,Shimano FC-6800 Ultegra 11-speed Chainring,null,null,-0.149442,0.041103,0.081021,-0.108374,0.038333,0.035067,0.140225,0.12873,-0.193866,0.095492,-0.064281,0.009715,-0.080231,0.051254,-0.230705,0.559704,0.024091,-0.013952,0.537262,0.018721,-0.233727,-0.103784,-0.041617,0.262078,0.170977,0.228685,0.215196,0.045473,-0.316982,-0.116187,0.022954,-0.076894,0.183,-0.045551,0.376401,0.09966,-0.062481,0.260519,0.347295,0.285847,-0.275251,0.311605,0.004773,-0.200936,-0.076474,-0.0395,0.201776,0.547226,-0.1679,-0.044568,0.364989,0.466324,-0.091853,0.094437,-0.030624,0.036383,0.135888,-0.084878,0.462005,-0.41485,0.051494,-0.298961,-0.131741,-0.284515
682,absoluteBLACK Oval Boost 148 Traction Chainring for SRAM GXP,null,null,-0.092708,0.422615,-0.064396,-0.140559,-0.026875,-0.178606,0.110636,0.022107,-0.190029,0.308634,0.082378,-0.103066,0.085766,0.087757,-0.251544,0.28168,-0.133544,0.153252,0.008024,-0.084696,-0.042387,-0.291801,0.128144,-0.384832,-0.220135,0.357947,0.042279,0.097501,-0.008067,0.107435,-0.001515,-0.183629,0.050743,0.011157,-0.089319,0.069995,0.165548,-0.00812,0.243561,0.183724,-0.539944,-0.156724,-0.020383,-0.121707,0.030992,-0.307625,0.12913,0.17987,-0.045542,-0.139713,0.108233,0.246296,0.05012,-0.025235,0.081943,-0.167302,0.094233,0.099651,0.178586,-0.258573,-0.090321,-0.262559,-0.031525,-0.273497
683,absoluteBLACK Oval Traction 104/64 BCD Chainring,null,null,-0.299287,-0.085227,-0.160923,-0.067106,-0.249698,0.197214,-0.373384,-0.018065,0.077785,-0.396204,0.15719,0.276794,0.033703,0.061837,-0.106199,-0.420168,0.243264,0.16099,-0.224276,-0.284134,0.036091,0.040693,0.504238,-0.030682,-0.071417,0.798513,0.244289,-0.194597,-0.296672,0.323736,-0.146345,-0.127324,0.050967,0.167878,0.206334,-0.040871,-0.291553,-0.080236,-0.241236,-0.07231,-0.312439,0.25884,0.213599,-0.303663,-0.054777,-0.35986,0.279312,0.23977,0.051565,-0.399017,0.04251,0.409768,0.30352,-0.263033,-0.159976,-0.06849,-0.180249,0.054615,-0.044034,0.300133,0.165017,-0.164845,-0.035223,0.071446
687,"TA Kettenblatt Zephyr, 5-Arm, innen, 110 mm Lochkreis",null,null,-0.264767,-0.183863,-0.003628,-0.13207,-0.202284,0.155948,-0.239105,0.028766,0.029586,-0.53139,0.190422,0.237162,0.196733,0.17093,-0.164937,-0.446896,0.201029,0.187028,-0.119349,-0.421096,0.16159,-0.015848,0.313311,-0.028174,-0.002652,0.71807,0.080163,-0.299931,-0.188454,0.228179,-0.232634,-0.168791,0.155805,0.197405,0.131841,-0.030783,-0.253781,0.049148,-0.186789,0.079046,-0.25522,0.25488,0.302514,0.015159,0.05031,-0.509241,0.052922,0.309809,-0.06063,-0.398528,-0.005978,0.351586,0.318575,-0.141607,-0.078966,-0.007609,-0.162177,0.169936,-0.019524,0.365368,0.030612,-0.331012,0.012001,0.203253
688,"TA Kettenblatt Single, 4-Arm, 104 mm Lochkreis",null,null,0.121738,-0.084541,-0.207429,0.123605,-0.211098,-0.065138,-0.004392,-0.39347,0.111373,-0.150783,0.079787,0.427896,0.168953,0.036035,0.069589,-0.105353,0.433661,-0.092018,0.018824,-0.207612,-0.181428,-0.259243,0.337829,0.424911,-0.021562,0.06771,0.205778,0.249859,0.002718,-0.160553,-0.165323,-0.24034,0.382804,-0.138961,0.126093,0.248713,0.15101,0.123707,0.055259,-0.089608,-0.04248,-0.084832,0.454709,-0.253957,-0.336341,0.205323,-0.045224,0.227831,-0.16726,-0.249363,0.779148,0.412902,0.092728,-0.242181,-0.451824,-0.216664,0.037479,-0.079618,0.268308,0.14384,0.158413,0.201099,-0.040923,-0.304009
690,Shimano FC-M782 XT 10-speed Chainring,null,null,0.097292,0.182749,-0.033857,-0.025349,0.179605,-0.146804,0.078753,0.032717,-0.155415,-0.07857,-0.057325,0.074485,0.082779,0.027503,-0.132109,0.49563,-0.136313,0.068303,0.336699,0.177514,-0.111218,-0.115468,-0.070432,0.280711,0.085625,0.218524,0.040122,0.015983,-0.391012,-0.232037,-0.024886,0.031884,0.213376,0.117938,0.181775,0.164045,-0.261496,0.301185,0.180424,0.373109,-0.267162,-0.037996,0.16851,-0.0557,-0.052255,-0.127551,0.057439,0.494574,-0.357964,-0.157627,0.06445,0.384151,-0.249254,0.227312,0.054751,-0.07991,0.310057,0.070169,0.515528,-0.109191,-0.01481,-0.223818,-0.062576,-0.513933
694,OneUp Components Switch Oval Chainring Carrier System for SRAM,null,null,-0.338973,0.164338,-0.156371,-0.397987,0.278461,-0.076412,0.0983,-0.02751,-0.278362,0.195978,0.04018,0.057129,0.292465,0.063465,-0.174787,0.189214,-0.211232,0.267894,0.256068,-0.053133,-0.051632,-0.284563,-0.02014,0.022189,-0.004819,0.212059,-0.065006,0.067301,0.196112,0.061547,-0.077282,-0.173282,-0.021187,0.137862,-0.291294,0.280706,-0.00682,0.243742,0.076794,-0.096234,-0.341951,0.237005,0.016524,0.149842,0.154627,-0.233152,-0.068472,0.207237,-0.072305,0.032952,0.178187,0.448682,0.205841,0.039878,0.081453,0.041341,0.067757,-0.066053,0.29193,-0.299449,-0.292162,0.068439,-0.182471,-0.396139
695,SRAM Oval X-Sync™ 2 Direct Mount Chainring for X01/XX1/GX Eagle Boost,null,null,-0.100048,0.257314,-0.025244,-0.219669,0.06395,-0.209602,0.083378,0.0903,-0.346623,0.134143,0.031846,-0.198249,0.177063,0.002417,-0.189539,0.263314,-0.114163,0.322179,0.002115,-0.021734,0.018274,-0.325023,0.052026,-0.16159,-0.385645,0.293423,0.050461,0.186806,0.038046,0.005684,-0.233105,-0.154376,0.072143,-0.01223,-0.073414,0.134379,0.091173,0.136619,0.321017,0.047988,-0.361692,-0.04601,0.017918,-0.055321,0.134286,-0.272733,0.056727,0.200534,-0.120622,-0.162001,0.113579,0.327373,0.074718,0.087251,0.076984,-0.229409,0.038913,0.100215,0.119765,-0.216217,-0.144588,-0.189203,-0.096239,-0.289613
704,Shimano FC-5703 105 10-speed Chainring,null,null,-0.175153,0.218135,-0.245628,-0.055294,0.056225,-0.224279,0.08443,-0.130395,-0.088788,0.183282,0.081,-0.168307,0.336837,0.060534,-0.113894,0.134657,-0.292049,0.289393,0.191576,0.019492,-0.039404,-0.120706,0.283078,-0.138562,-0.247127,0.266683,0.018605,0.165066,0.191619,-0.050903,-0.293082,-0.005454,0.007423,-0.111285,-0.12991,0.006643,-0.056433,0.231352,0.082793,0.048984,-0.29537,0.057318,-0.032183,-0.05553,0.118962,-0.136832,0.077577,0.116248,-0.106277,-0.031211,0.435538,0.316599,0.004631,-0.013339,-0.167696,-0.133433,-0.050756,0.050772,0.198811,-0.206367,-0.195067,0.064604,-0.123116,-0.293634
707,Shimano FC-M617 Deore 10-speed Chainring,null,null,0.109656,-0.362762,0.050792,0.2373,-0.520451,0.246148,0.134582,-0.16366,0.278675,-0.149841,0.087914,0.238655,0.903976,0.46794,0.545852,-0.580862,0.035692,-0.195508,0.314703,-0.19128,0.39755,-0.784992,0.471343,0.098614,-0.607953,0.100076,-0.343028,-0.285862,0.56678,-0.27652,-0.343074,-0.178224,-0.04493,-0.078756,0.208697,0.175223,0.567291,0.145171,0.212786,0.472602,-0.216064,-0.529388,0.35736,-0.198899,-0.10926,-0.150882,-0.228256,0.840328,0.008598,-0.630399,0.8363,0.623219,-0.177112,-0.56175,-0.611089,-0.208331,0.112667,0.267982,0.098222,-0.280691,0.060803,0.452288,-0.302673,-0.788675
717,Shimano FC-M760 / FC-M800 / FC-M600 XT/Saint/Hone 9-speed Chainring,null,null,-0.195662,0.438562,-0.03923,-0.302321,0.120711,-0.042479,0.148643,-0.187799,-0.222688,0.252929,-0.218116,0.104085,0.233343,-0.124756,-0.21184,0.099923,-0.20351,0.298561,0.141229,-0.126331,-0.219634,-0.19145,0.039493,-0.069311,-0.320264,0.173041,0.104287,0.203358,0.145508,0.094215,-0.073792,-0.037353,-0.143949,0.174173,-0.279418,0.131463,-0.020585,0.125939,0.26305,0.047285,-0.438025,-0.004243,-0.027405,0.027037,0.147267,-0.120912,-0.156175,0.219052,-0.202407,-0.086059,0.318079,0.39761,0.084838,-0.161278,-0.185341,-0.032925,-0.017204,0.104642,0.252411,-0.246658,-0.308923,-0.057048,-0.407143,-0.26905
